id,project_name,transactionNetworkId,userId,currency,amount,amountUSD,createdAt,projectId,score,mbdScore,isBadgeholder,isQfEligible,isSelfDonation
237717736,human.tech,8453,Donor 1118,ETH,0.00001,0.0232482,2026-05-03T14:43:32.313Z,16899,30.856,4,FALSE,TRUE,FALSE
237717737,human.tech,100,Donor 1119,USDC,1,0.999818,2026-05-03T14:46:23.977Z,16899,44.729,1,FALSE,TRUE,FALSE
237717739,Anticapture by blockful,8453,Donor 1120,ETH,0.00001,0.0232376,2026-05-03T14:46:59.927Z,16854,18.456,1,FALSE,TRUE,FALSE
237717741,human.tech,1,Donor 928,ETH,0.000015,0.0348564,2026-05-03T14:48:34.607Z,16899,23.13,1,FALSE,TRUE,FALSE
237717744,human.tech,10,Donor 1116,OP,0.0001,0.0000121713,2026-05-03T14:52:55.313Z,16899,70.819,4,FALSE,TRUE,FALSE
237717745,human.tech,100,Donor 1121,XDAI,0.02,0.02,2026-05-03T14:54:17.107Z,16899,,,FALSE,FALSE,FALSE
237717747,human.tech,1,Donor 1116,ETH,0.00048,1.1178,2026-05-03T15:00:15.189Z,16899,70.819,4,FALSE,TRUE,FALSE
237717750,human.tech,1,Donor 1122,ETH,0.00002,0.0465714,2026-05-03T15:06:07.534Z,16899,,,FALSE,FALSE,FALSE
237717752,human.tech,8453,Donor 1123,DAI,0.01,0.01,2026-05-03T15:06:55.523Z,16899,,,FALSE,FALSE,FALSE
237717754,Guild Academy,8453,Donor 1124,USDC,5,4.99945,2026-05-03T15:07:37.949Z,16986,28.612,44,FALSE,TRUE,FALSE
237717756,human.tech,10,Donor 252,USDC,1,0.999916,2026-05-03T15:07:58.623Z,16899,,,FALSE,FALSE,FALSE
237717757,human.tech,8453,Donor 1125,ETH,0.00044,1.024298,2026-05-03T15:10:41.915Z,16899,,,FALSE,FALSE,FALSE
237717760,human.tech,8453,Donor 1126,USDC,0.02,0.01999632,2026-05-03T15:11:25.257Z,16899,48.598,1,FALSE,TRUE,FALSE
237717761,human.tech,1,Donor 1127,ETH,0.00002,0.046559,2026-05-03T15:12:29.611Z,16899,,,FALSE,FALSE,FALSE
237717764,human.tech,10,Donor 1128,ETH,0.00043,1.0011862,2026-05-03T15:21:58.496Z,16899,20.078,1,FALSE,TRUE,FALSE
237717766,human.tech,42161,Donor 1129,ETH,0.00004293319595,0.09996307745,2026-05-03T15:22:22.214Z,16899,27.496,1,FALSE,TRUE,FALSE
237717768,human.tech,10,Donor 724,ETH,0.00048,1.1184,2026-05-03T15:25:09.221Z,16899,39.566,1,FALSE,TRUE,FALSE
237717770,human.tech,8453,Donor 1130,ETH,0.00001288499285,0.03002203334,2026-05-03T15:27:53.873Z,16899,25.109,1,FALSE,TRUE,FALSE
237717771,human.tech,1,Donor 1131,ETH,0.00005,0.1165,2026-05-03T15:28:51.363Z,16899,,,FALSE,FALSE,FALSE
237717774,human.tech,1,Donor 1132,ETH,0.00002,0.0465938,2026-05-03T15:32:38.423Z,16899,18.983,1,FALSE,TRUE,FALSE
237717776,human.tech,1,Donor 1075,ETH,0.0001,0.232626,2026-05-03T15:46:15.175Z,16899,42.121,1,FALSE,TRUE,FALSE
237717777,human.tech,10,Donor 1133,ETH,0.00001,0.0232626,2026-05-03T15:48:39.832Z,16899,,,FALSE,FALSE,FALSE
237717778,human.tech,1,Donor 1134,ETH,0.00043,1.0000854,2026-05-03T15:53:01.944Z,16899,52.356,1,FALSE,TRUE,FALSE
237717780,human.tech,1,Donor 1135,ETH,0.00005,0.1163555,2026-05-03T15:55:16.423Z,16899,20.74,1,FALSE,TRUE,FALSE
237717782,human.tech,1,Donor 1136,ETH,2.00E-07,0.000465422,2026-05-03T15:57:52.056Z,16899,34.859,1,FALSE,TRUE,FALSE
237717785,human.tech,8453,Donor 1137,USDC,0.1,0.0999858,2026-05-03T16:04:37.717Z,16899,35.044,1,FALSE,TRUE,FALSE
237717787,human.tech,137,Donor 1138,POL,1,0.096723,2026-05-03T16:08:11.795Z,16899,,,FALSE,FALSE,FALSE
237717788,human.tech,1,Donor 1139,ETH,0.0001,0.232544,2026-05-03T16:09:14.041Z,16899,,,FALSE,FALSE,FALSE
237717790,human.tech,10,Donor 1140,ETH,0.0001,0.232494,2026-05-03T16:11:35.300Z,16899,,,FALSE,FALSE,FALSE
237717791,Blockscout Open-Source Block Explorer,10,Donor 963,USDC,7.11,7.10948808,2026-05-03T16:13:18.145Z,3452,,,FALSE,FALSE,FALSE
237717793,Revoke.cash,10,Donor 963,USDC,7.11,7.10948808,2026-05-03T16:14:49.927Z,2955,,,FALSE,FALSE,FALSE
237717795,human.tech,1,Donor 1141,ETH,0.0005,1.162335,2026-05-03T16:17:52.070Z,16899,74.873,1,FALSE,TRUE,FALSE
237717796,human.tech,137,Donor 1142,POL,0.2,0.0193134,2026-05-03T16:18:46.328Z,16899,33.13,1,FALSE,TRUE,FALSE
237717799,human.tech,8453,Donor 1143,USDC,0.05,0.0499967,2026-05-03T16:20:01.546Z,16899,,,FALSE,FALSE,FALSE
237717801,human.tech,1,Donor 1144,ETH,0.00001,0.0232301,2026-05-03T16:20:14.325Z,16899,32.639,1,FALSE,TRUE,FALSE
237717802,human.tech,8453,Donor 1141,USDC,1,0.999896,2026-05-03T16:28:22.848Z,16899,74.873,1,FALSE,TRUE,FALSE
237717804,human.tech,10,Donor 1145,VELO,0.15,0.0025536165,2026-05-03T16:39:21.804Z,16899,28.482,3,FALSE,TRUE,FALSE
237717806,human.tech,137,Donor 1145,POL,0.08,0.00771392,2026-05-03T16:41:26.748Z,16899,28.482,3,FALSE,TRUE,FALSE
237717809,human.tech,42161,Donor 1146,USDC,5,4.99985,2026-05-03T16:43:44.814Z,16899,,,FALSE,FALSE,FALSE
237717810,human.tech,8453,Donor 1145,ETH,0.00008,0.1863712,2026-05-03T16:43:44.817Z,16899,28.482,3,FALSE,TRUE,FALSE
237717811,human.tech,1,Donor 1147,ETH,0.0001,0.232964,2026-05-03T16:44:26.270Z,16899,,,FALSE,FALSE,FALSE
237717813,human.tech,42161,Donor 1148,USDC,0.01,0.00999923,2026-05-03T16:50:36.519Z,16899,,,FALSE,FALSE,FALSE
237717814,human.tech,8453,Donor 1149,USDC,0.01,0.00999923,2026-05-03T16:52:42.280Z,16899,26.047,2,FALSE,TRUE,FALSE
237717817,human.tech,8453,Donor 1150,DEGEN,0.01,0.0000067131,2026-05-03T16:53:02.876Z,16899,35.345,1,FALSE,TRUE,FALSE
237717819,human.tech,8453,Donor 1151,USDC,0.3,0.2999769,2026-05-03T16:54:44.206Z,16899,,,FALSE,FALSE,FALSE
237717820,human.tech,8453,Donor 1152,ETH,0.00044,1.022736,2026-05-03T17:04:22.684Z,16899,64.389,2,FALSE,TRUE,FALSE
237717822,LIF: Legitimate Intervention Framework,8453,Donor 1153,USDC,77,76.993455,2026-05-03T17:07:02.818Z,16868,0,95,FALSE,TRUE,FALSE
237717823,Blobscan,8453,Donor 1153,USDC,1.1,1.0999065,2026-05-03T17:07:02.817Z,16831,0,95,FALSE,TRUE,FALSE
237717824,human.tech,10,Donor 1154,ETH,0.00008,0.1862288,2026-05-03T17:11:01.390Z,16899,,,FALSE,FALSE,FALSE
237717825,The Red Guild: security as a public good,42161,Donor 1155,USDC,10,9.9987,2026-05-03T17:14:39.426Z,16819,40.05,4,FALSE,TRUE,FALSE
237717827,human.tech,8453,Donor 1156,USDC,0.05,0.04999285,2026-05-03T17:16:07.119Z,16899,,,FALSE,FALSE,FALSE
237717829,human.tech,137,Donor 1157,POL,2,0.192486,2026-05-03T17:16:11.924Z,16899,30.133,1,FALSE,TRUE,FALSE
237717830,human.tech,1,Donor 1158,USDC,0.123,0.122982534,2026-05-03T17:17:28.354Z,16899,,,FALSE,FALSE,FALSE
237717832,human.tech,8453,Donor 1159,DEGEN,100,0.066907,2026-05-03T17:18:07.918Z,16899,59.971,4,FALSE,TRUE,FALSE
237717835,human.tech,8453,Donor 1160,ETH,0.0001,0.23307,2026-05-03T17:20:20.964Z,16899,,,FALSE,FALSE,FALSE
237717836,human.tech,8453,Donor 1161,ETH,0.00043,1.002201,2026-05-03T17:23:24.843Z,16899,3.325,-1,FALSE,FALSE,FALSE
237717839,human.tech,8453,Donor 1162,DEGEN,50,0.033495,2026-05-03T17:24:54.631Z,16899,22.774,1,FALSE,TRUE,FALSE
237717840,human.tech,1,Donor 1163,ETH,0.0001,0.233221,2026-05-03T17:25:52.160Z,16899,47.208,1,FALSE,TRUE,FALSE
237717842,human.tech,8453,Donor 1164,ETH,0.00045,1.0494945,2026-05-03T17:29:58.215Z,16899,,,FALSE,FALSE,FALSE
237717845,Rekt News - Ethereum's Security Intelligence Layer,8453,Donor 1165,ETH,0.000025,0.058347,2026-05-03T17:33:24.785Z,16916,,,FALSE,FALSE,FALSE
237717846,SEAL 911,8453,Donor 1165,ETH,0.000025,0.058347,2026-05-03T17:33:24.787Z,14585,,,FALSE,FALSE,FALSE
237717847,Safe Multisig Transaction Hashes,8453,Donor 1165,ETH,0.000025,0.058347,2026-05-03T17:33:24.829Z,16199,,,FALSE,FALSE,FALSE
237717849,human.tech,8453,Donor 1166,ETH,0.00005,0.116694,2026-05-03T17:34:10.341Z,16899,11.47,1,FALSE,FALSE,FALSE
237717850,human.tech,42161,Donor 1167,ETH,0.0001,0.233438,2026-05-03T17:37:27.630Z,16899,0,2,FALSE,FALSE,FALSE
237717851,human.tech,8453,Donor 1168,ETH,0.0006514630059,1.520762212,2026-05-03T17:39:00.904Z,16899,34.057,1,FALSE,TRUE,FALSE
237717854,human.tech,100,Donor 1169,USDT,1.03,1.03103,2026-05-03T17:45:54.004Z,16899,28.699,1,FALSE,TRUE,FALSE
237717855,human.tech,8453,Donor 1170,ETH,0.00044,1.0256884,2026-05-03T17:47:24.827Z,16899,,,FALSE,FALSE,FALSE
237717856,human.tech,42161,Donor 1171,USDT,0.1,0.0999811,2026-05-03T17:47:29.881Z,16899,,,FALSE,FALSE,FALSE
237717859,human.tech,1,Donor 1172,ETH,0.0005,1.165555,2026-05-03T17:56:25.763Z,16899,,,FALSE,FALSE,FALSE
237717861,human.tech,1,Donor 1173,ETH,0.0001,0.233111,2026-05-03T17:57:37.957Z,16899,,,FALSE,FALSE,FALSE
237717862,SEAL 911,1,Donor 538,TIK,25,31.414645,2026-05-03T17:58:02.973Z,14585,16,51,TRUE,TRUE,FALSE
237717863,eth.limo,1,Donor 538,TIK,5,6.282929,2026-05-03T17:58:02.992Z,2795,16,51,TRUE,TRUE,FALSE
237717864,PlankEVM,1,Donor 538,TIK,150,188.48787,2026-05-03T17:58:02.995Z,16729,16,51,TRUE,TRUE,FALSE
237717865,hevm,1,Donor 538,TIK,15,18.848787,2026-05-03T17:58:03.026Z,16174,16,51,TRUE,TRUE,FALSE
237717866,Verity: Formal Verification for Smart Contracts,1,Donor 538,TIK,5,6.282929,2026-05-03T17:58:03.006Z,16833,16,51,TRUE,TRUE,FALSE
237717867,Revoke.cash,1,Donor 538,TIK,20,25.131716,2026-05-03T17:58:03.024Z,2955,16,51,TRUE,TRUE,FALSE
237717868,L2BEAT,1,Donor 538,TIK,20,25.131716,2026-05-03T17:58:03.015Z,2814,16,51,TRUE,TRUE,FALSE
237717869,Echidna: A Fast Smart Contract Fuzzer,1,Donor 538,TIK,5,6.282929,2026-05-03T17:58:06.019Z,16194,16,51,TRUE,TRUE,FALSE
237717870,Solidity Language Server,1,Donor 538,TIK,5,6.282929,2026-05-03T17:58:06.035Z,16743,16,51,TRUE,TRUE,FALSE
237717871,human.tech,8453,Donor 1174,ETH,0.00004,0.0932444,2026-05-03T17:58:52.282Z,16899,,,FALSE,FALSE,FALSE
237717873,Fight Human Trafficking and Crypto Fraud With dobs,1,Donor 538,FINN,3,6.99333,2026-05-03T17:59:26.140Z,16931,16,51,TRUE,TRUE,FALSE
237717875,human.tech,10,Donor 1175,ETH,0.0002,0.45,2026-05-03T17:59:58.748Z,16899,29.553,1,FALSE,TRUE,FALSE
237717877,human.tech,8453,Donor 1145,ETH,0.00002,0.04662,2026-05-03T18:00:47.296Z,16899,28.482,3,FALSE,TRUE,FALSE
237717879,human.tech,8453,Donor 1176,USDC,1,0.999903,2026-05-03T18:01:19.737Z,16899,34.692,1,FALSE,TRUE,FALSE
237717880,human.tech,1,Donor 1177,ETH,0.0001,0.232966,2026-05-03T18:05:02.671Z,16899,54.895,1,FALSE,TRUE,FALSE
237717883,Rekt News - Ethereum's Security Intelligence Layer,1,Donor 1178,ETH,0.00001,0.0232966,2026-05-03T18:05:27.298Z,16916,,,FALSE,FALSE,FALSE
237717884,Web3Sec.News: Security Intelligence & Newsletter,1,Donor 680,TIK,85,106.809793,2026-05-03T18:09:05.967Z,16921,16,51,TRUE,TRUE,FALSE
237717885,"DigiBastion: DNS, OpSec & Supply Chain Security",1,Donor 680,TIK,150,188.48787,2026-05-03T18:09:05.975Z,16829,16,51,TRUE,TRUE,FALSE
237717886,Blockscout Open-Source Block Explorer,10,Donor 1169,USDC,1.05,1.04988555,2026-05-03T18:11:03.022Z,3452,28.699,1,FALSE,TRUE,FALSE
237717887,Rekt News - Ethereum's Security Intelligence Layer,1,Donor 1178,ETH,0.00009,0.2096442,2026-05-03T18:11:42.203Z,16916,,,FALSE,FALSE,FALSE
237717890,Anticapture by blockful,1,Donor 1165,ETH,0.00001,0.0232938,2026-05-03T18:12:51.847Z,16854,,,FALSE,FALSE,FALSE
237717891,Rekt News - Ethereum's Security Intelligence Layer,1,Donor 1165,ETH,0.00001,0.0232938,2026-05-03T18:12:51.855Z,16916,,,FALSE,FALSE,FALSE
237717892,Verity: Formal Verification for Smart Contracts,1,Donor 1165,ETH,0.00001,0.0232938,2026-05-03T18:12:51.856Z,16833,,,FALSE,FALSE,FALSE
237717894,human.tech,1,Donor 1179,ETH,0.00001,0.0232938,2026-05-03T18:13:51.038Z,16899,53.003,1,FALSE,TRUE,FALSE
237717895,human.tech,8453,Donor 1180,ETH,0.000005,0.0116437,2026-05-03T18:16:55.785Z,16899,0,2,FALSE,FALSE,FALSE
237717897,human.tech,8453,Donor 1181,USDC,5.4,5.3994276,2026-05-03T18:18:19.918Z,16899,36.474,1,FALSE,TRUE,FALSE
237717900,human.tech,8453,Donor 1182,ETH,0.000043,0.10022096,2026-05-03T18:20:22.645Z,16899,,,FALSE,FALSE,FALSE
237717901,human.tech,8453,Donor 1183,ETH,0.00001,0.0233225,2026-05-03T18:27:04.887Z,16899,28.61,62,FALSE,TRUE,FALSE
237717903,human.tech,1,Donor 1184,ETH,0.00001,0.0233225,2026-05-03T18:27:50.914Z,16899,,,FALSE,FALSE,FALSE
237717905,human.tech,8453,Donor 1185,DEGEN,1,0.00067703,2026-05-03T18:29:28.627Z,16899,54.736,1,FALSE,TRUE,FALSE
237717906,human.tech,10,Donor 1175,ETH,0.00005,0.116493,2026-05-03T18:36:47.806Z,16899,29.553,1,FALSE,TRUE,FALSE
237717908,SEAL Intel,1,Donor 271,TIK,62.5,78.5366125,2026-05-03T18:39:38.662Z,16759,16,51,TRUE,TRUE,FALSE
237717909,SEAL Frameworks,1,Donor 271,TIK,62.5,78.5366125,2026-05-03T18:39:38.664Z,16757,16,51,TRUE,TRUE,FALSE
237717910,SEAL Safe Harbor,1,Donor 271,TIK,62.5,78.5366125,2026-05-03T18:39:38.674Z,16747,16,51,TRUE,TRUE,FALSE
237717911,SEAL Certifications,1,Donor 271,TIK,62.5,78.5366125,2026-05-03T18:39:38.754Z,16756,16,51,TRUE,TRUE,FALSE
237717912,human.tech,8453,Donor 1186,USDC,1.3,1.2998817,2026-05-03T18:39:53.866Z,16899,,,FALSE,FALSE,FALSE
237717915,human.tech,1,Donor 1187,ETH,0.0005,1.165015,2026-05-03T18:40:44.879Z,16899,,,FALSE,FALSE,FALSE
237717917,human.tech,1,Donor 1188,ETH,0.00002,0.0466006,2026-05-03T18:41:50.523Z,16899,,,FALSE,FALSE,FALSE
237717919,Blockscout Open-Source Block Explorer,10,Donor 766,ETH,0.00045,1.0485135,2026-05-03T18:42:41.724Z,3452,30.668,3,FALSE,TRUE,FALSE
237717920,human.tech,42161,Donor 1189,ETH,0.00001,0.0233003,2026-05-03T18:44:20.359Z,16899,,,FALSE,FALSE,FALSE
237717923,human.tech,8453,Donor 1190,ETH,0.00001,0.02,2026-05-03T18:44:49.975Z,16899,,,FALSE,FALSE,FALSE
237717925,human.tech,10,Donor 1191,OP,0.01,0.00122443,2026-05-03T18:44:56.216Z,16899,27.289,1,FALSE,TRUE,FALSE
237717926,Rekt News - Ethereum's Security Intelligence Layer,8453,Donor 1192,ETH,1.00E-07,0.000233085,2026-05-03T18:46:23.339Z,16916,,,FALSE,FALSE,FALSE
237717928,human.tech,8453,Donor 1193,ETH,0.000429,0.99993465,2026-05-03T18:48:07.378Z,16899,65.37,6,FALSE,TRUE,FALSE
237717931,human.tech,8453,Donor 1176,ETH,0.0001,0.233198,2026-05-03T18:53:05.419Z,16899,34.692,1,FALSE,TRUE,FALSE
237717932,SEAL 911,1,Donor 1194,ETH,0.0024,5.591976,2026-05-03T18:56:02.482Z,14585,43.399,29,FALSE,TRUE,FALSE
237717934,SEAL Intel,1,Donor 1194,ETH,0.0024,5.591976,2026-05-03T18:56:02.570Z,16759,43.399,29,FALSE,TRUE,FALSE
237717935,SEAL Certifications,1,Donor 1194,ETH,0.0024,5.591976,2026-05-03T18:56:02.695Z,16756,43.399,29,FALSE,TRUE,FALSE
237717936,SEAL Frameworks,1,Donor 1194,ETH,0.0024,5.591976,2026-05-03T18:56:02.343Z,16757,43.399,29,FALSE,TRUE,FALSE
237717937,ZachXBT,1,Donor 1194,ETH,0.0024,5.591976,2026-05-03T18:56:02.406Z,16822,43.399,29,FALSE,TRUE,FALSE
237717938,SEAL Safe Harbor,1,Donor 1194,ETH,0.0024,5.591976,2026-05-03T18:56:03.053Z,16747,43.399,29,FALSE,TRUE,FALSE
237717939,human.tech,10,Donor 1190,ETH,0.00003,0.0698997,2026-05-03T18:57:56.875Z,16899,,,FALSE,FALSE,FALSE
237717942,Blobscan,1,Donor 1195,ETH,0.00001,0.0232999,2026-05-03T18:58:50.570Z,16831,,,FALSE,FALSE,FALSE
237717944,Specter - On-Chain Security Research and Investigator,42161,Donor 1196,ETH,0.029,67.57261,2026-05-03T19:02:11.233Z,16832,16.026,-1,FALSE,TRUE,FALSE
237717945,ZachXBT,42161,Donor 1196,ETH,0.01,23.3009,2026-05-03T19:02:11.351Z,16822,16.026,-1,FALSE,TRUE,FALSE
237717946,human.tech,1,Donor 1197,ETH,0.000472,1.09980248,2026-05-03T19:03:14.444Z,16899,32.352,2,FALSE,TRUE,FALSE
237717948,Open-Source Smart Contract Firewall,1,Donor 197,TIK,10,12.565858,2026-05-03T19:04:04.104Z,16837,16,51,TRUE,TRUE,FALSE
237717949,CORE3. The open risk layer for Web3,1,Donor 197,TIK,20,25.131716,2026-05-03T19:04:04.201Z,16845,16,51,TRUE,TRUE,FALSE
237717950,L2BEAT,1,Donor 197,TIK,10,12.565858,2026-05-03T19:04:04.217Z,2814,16,51,TRUE,TRUE,FALSE
237717951,Open-Source AI Security Triage by HackenProof,1,Donor 197,TIK,100,125.65858,2026-05-03T19:04:04.219Z,16785,16,51,TRUE,TRUE,FALSE
237717952,Dappnode,1,Donor 1198,ETH,0.000011,0.02563957,2026-05-03T19:08:39.668Z,2242,25.66,4,FALSE,TRUE,FALSE
237717953,Rekt News - Ethereum's Security Intelligence Layer,1,Donor 1198,ETH,0.000011,0.02563957,2026-05-03T19:08:39.678Z,16916,25.66,4,FALSE,TRUE,FALSE
237717954,Verity: Formal Verification for Smart Contracts,1,Donor 1198,ETH,0.000011,0.02563957,2026-05-03T19:08:39.678Z,16833,25.66,4,FALSE,TRUE,FALSE
237717956,human.tech,137,Donor 1199,USDC,0.02,0.0199966,2026-05-03T19:13:59.411Z,16899,,,FALSE,FALSE,FALSE
237717958,human.tech,100,Donor 1185,USDC,0.06,0.05998818,2026-05-03T19:17:17.708Z,16899,54.736,1,FALSE,TRUE,FALSE
237717960,Dappnode,1,Donor 1200,ETH,0.00001,0.0232844,2026-05-03T19:18:03.453Z,2242,22.124,1,FALSE,TRUE,FALSE
237717962,Verity: Formal Verification for Smart Contracts,1,Donor 1200,ETH,0.00001,0.0232844,2026-05-03T19:18:03.457Z,16833,22.124,1,FALSE,TRUE,FALSE
237717963,Rekt News - Ethereum's Security Intelligence Layer,1,Donor 1200,ETH,0.00001,0.0232844,2026-05-03T19:18:03.470Z,16916,22.124,1,FALSE,TRUE,FALSE
237717965,human.tech,1,Donor 1201,ETH,0.002145443935,4.995537477,2026-05-03T19:18:50.692Z,16899,,,FALSE,FALSE,FALSE
237717967,human.tech,137,Donor 1185,POL,1,0.096241,2026-05-03T19:19:30.388Z,16899,54.736,1,FALSE,TRUE,FALSE
237717969,human.tech,10,Donor 1202,ETH,0.00025,0.58211,2026-05-03T19:19:44.500Z,16899,,,FALSE,FALSE,FALSE
237717970,human.tech,100,Donor 1203,XDAI,0.100003,0.100003,2026-05-03T19:20:07.823Z,16899,,,FALSE,FALSE,FALSE
237717971,Blockscout Open-Source Block Explorer,100,Donor 1191,XDAI,0.1,0.1,2026-05-03T19:20:27.577Z,3452,27.289,1,FALSE,TRUE,FALSE
237717973,Rekt News - Ethereum's Security Intelligence Layer,8453,Donor 1204,ETH,0.0003,0.698493,2026-05-03T19:21:15.974Z,16916,42.339,1,FALSE,TRUE,FALSE
237717975,human.tech,8453,Donor 1204,ETH,0.0003,0.698493,2026-05-03T19:21:16.067Z,16899,42.339,1,FALSE,TRUE,FALSE
237717976,Blockscout Open-Source Block Explorer,8453,Donor 1204,ETH,0.0003,0.698493,2026-05-03T19:21:16.070Z,3452,42.339,1,FALSE,TRUE,FALSE
237717977,Verity: Formal Verification for Smart Contracts,8453,Donor 1204,ETH,0.0003,0.698493,2026-05-03T19:21:16.074Z,16833,42.339,1,FALSE,TRUE,FALSE
237717978,human.tech,8453,Donor 1205,ETH,0.000644,1.49943164,2026-05-03T19:22:45.238Z,16899,33.215,4,FALSE,TRUE,FALSE
237717981,human.tech,137,Donor 1206,POL,0.1,0.009627,2026-05-03T19:23:20.651Z,16899,,,FALSE,FALSE,FALSE
237717982,Web3Sec.News: Security Intelligence & Newsletter,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.159Z,16921,16,51,TRUE,TRUE,FALSE
237717983,Boring Security,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.183Z,16356,16,51,TRUE,TRUE,FALSE
237717984,Bluechip,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.193Z,16882,16,51,TRUE,TRUE,FALSE
237717985,EVMcrispr,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.197Z,1350,16,51,TRUE,TRUE,FALSE
237717986,Unphishable - Web3 Phishing Safe Challenges,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.196Z,17042,16,51,TRUE,TRUE,FALSE
237717987,Nihilium,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.197Z,16773,16,51,TRUE,TRUE,FALSE
237717988,Anticapture by blockful,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.201Z,16854,16,51,TRUE,TRUE,FALSE
237717989,Remix Project,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.389Z,16200,16,51,TRUE,TRUE,FALSE
237717990,Cyfrin/Solodit Tooling and Security Research,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.214Z,16923,16,51,TRUE,TRUE,FALSE
237717991,LIF: Legitimate Intervention Framework,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.404Z,16868,16,51,TRUE,TRUE,FALSE
237717992,Guild Academy,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.396Z,16986,16,51,TRUE,TRUE,FALSE
237717993,Lights in Dark Rooms,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.407Z,16563,16,51,TRUE,TRUE,FALSE
237717994,Dappnode,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.406Z,2242,16,51,TRUE,TRUE,FALSE
237717995,Drew Security,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.224Z,16120,16,51,TRUE,TRUE,FALSE
237717996,SEAL Intel,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.223Z,16759,16,51,TRUE,TRUE,FALSE
237717997,DeFiHackLabs,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.421Z,3545,16,51,TRUE,TRUE,FALSE
237717998,"DigiBastion: DNS, OpSec & Supply Chain Security",1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.218Z,16829,16,51,TRUE,TRUE,FALSE
237717999,ClaraHacks: Scaling AI-Powered Blockchain Security,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.408Z,17068,16,51,TRUE,TRUE,FALSE
237718000,OpSec Hub,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.422Z,16917,16,51,TRUE,TRUE,FALSE
237718001,Phylax Systems,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.419Z,16872,16,51,TRUE,TRUE,FALSE
237718002,Pharos Watch: Transparent Stablecoins Analytics,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:26.433Z,16843,16,51,TRUE,TRUE,FALSE
237718004,human.tech,8453,Donor 1207,ETH,0.00005,0.1164155,2026-05-03T19:24:27.594Z,16899,,,FALSE,FALSE,FALSE
237718005,Bitfinding,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:27.594Z,16891,16,51,TRUE,TRUE,FALSE
237718006,Wallet Security Ranking,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:27.898Z,17085,16,51,TRUE,TRUE,FALSE
237718007,Zodiac,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:27.910Z,16900,16,51,TRUE,TRUE,FALSE
237718008,tanuki42,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:27.928Z,16858,16,51,TRUE,TRUE,FALSE
237718009,Walletbeat,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:27.982Z,16825,16,51,TRUE,TRUE,FALSE
237718010,DeFiScan,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.022Z,14863,16,51,TRUE,TRUE,FALSE
237718011,Defimon - real-time DeFi security,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.292Z,16799,16,51,TRUE,TRUE,FALSE
237718012,claudit,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.310Z,16992,16,51,TRUE,TRUE,FALSE
237718013,human.tech,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.338Z,16899,16,51,TRUE,TRUE,FALSE
237718014,SEAL 911,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.385Z,14585,16,51,TRUE,TRUE,FALSE
237718015,Safe Multisig Transaction Hashes,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.470Z,16199,16,51,TRUE,TRUE,FALSE
237718016,Blockscout Open-Source Block Explorer,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.476Z,3452,16,51,TRUE,TRUE,FALSE
237718017,SEAL Certifications,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.493Z,16756,16,51,TRUE,TRUE,FALSE
237718018,SomaXBT,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.499Z,17036,16,51,TRUE,TRUE,FALSE
237718019,spamreports,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.580Z,16945,16,51,TRUE,TRUE,FALSE
237718020,Grego AI,1,Donor 202,TIK,5,6.282929,2026-05-03T19:24:28.610Z,16801,16,51,TRUE,TRUE,FALSE
